Shipment_ID,Date,Region,Transport_Mode,Distance_km,Shipment_Volume_kg,Promised_Time_hr,Delivery_Time_hr,Delay_Hours,Transport_Cost_INR,Fuel_Cost_INR,Damage_Rate,On_Time,Operational_Efficiency_kg_hr
SHP1149,2026-02-13,North,Road,573.1335128796953,399.9465906812997,22.067105718455103,26.426456310871224,3.294279342825396,2975.7670058532326,714.1840814047758,0.0594754398342294,False,15.134325464469145
SHP1150,2026-01-02,South,Road,704.2913419624031,287.5008084022889,24.151726814219163,26.213349155113182,0.5253283391786105,2412.4272737710007,578.9825457050401,0.04261118280566379,False,10.967725135046656
SHP1151,2026-01-13,West,Air,457.3237535393973,390.55777282223454,5.818154245943068,5.577362198872524,0.7375239685739063,4777.360318181527,573.2832381817832,0.06691077055200617,True,70.02553517165994
SHP1152,2026-02-09,North,Rail,682.7501807535003,309.65566688265136,17.027774726589687,17.952169598446957,0.8673918719285556,2765.2449812640934,442.43919700225496,0.05160430169217202,False,17.24892722211357
SHP1153,2026-01-02,North,Road,211.04999729939445,100.83579366669287,11.844819389402028,17.457159104128092,6.647145814889341,1822.9975987821526,437.5194237077166,0.11869229965028066,False,5.776185750798836
SHP1154,2026-03-25,South,Sea,535.1282475695931,178.28181584833428,30.175507016234917,31.20489898303339,1.585947868556124,1598.076168071098,143.8268551263988,0.15,False,5.713263675209107
SHP1155,2026-03-06,West,Road,372.69525615418127,276.0968871051827,16.47653135234409,17.33768279514114,1.595653029530311,2147.406527184991,515.3775665243978,0.15,False,15.924670578386543
SHP1156,2026-03-04,North,Road,845.6243830058389,153.648556136361,24.86093017634627,31.467902658823174,5.615305277323658,3542.9924667819996,850.3181920276799,0.08292698883372787,False,4.882707239889088
SHP1157,2026-03-14,East,Road,199.23886506947287,415.6987342949125,15.644821699641456,16.330840151708482,1.0030021945484338,2187.9736680289566,525.1136803269495,0.15,False,25.454828437067484
SHP1158,2026-01-17,East,Road,510.35748196712234,693.6121605256267,21.052120407286004,24.92665147945966,3.019827605218441,3260.607219531161,782.5457326874786,0.15,False,27.826126629851778
SHP1159,2026-01-09,North,Road,575.4954440383588,584.2441838287049,21.312030401936788,21.795327113607602,0.0,3310.224297865338,794.4538314876811,0.046937499451645937,False,26.805937840865916
SHP1160,2026-03-16,East,Road,380.86953612617225,265.76339513848166,16.621226236169083,21.059585755287017,2.595448517434102,1894.4455278187963,454.6669266765111,0.02541843205184034,False,12.61959272260432
SHP1161,2026-01-15,South,Road,510.1151438855266,678.5101070062218,18.97274806706709,20.69535533384231,2.9061626452870026,2154.7066106315265,517.1295865515664,0.050367034244402475,False,32.78562247716909
SHP1162,2026-01-24,East,Rail,356.3639860604819,324.3318115465028,11.93704304907299,12.94442964090243,0.0,2052.055056757606,328.328809081217,0.012001028519292028,False,25.055705082722504
SHP1163,2026-02-07,East,Air,497.71035762500753,248.29131545488767,6.150111925347649,7.067264621668231,0.0,9104.25727622434,1092.5108731469209,0.15,False,35.13259071885133
SHP1164,2026-02-04,South,Rail,563.4952734897489,213.2848369513657,17.154671657075827,19.179682056017207,2.803713469363008,3080.83450525047,492.93352084007523,0.12438586633569787,False,11.120353107441227
SHP1165,2026-02-18,North,Sea,347.1498455045332,253.06381052276313,22.958319981438713,23.76402665061724,0.0,2647.4721687900847,238.27249519110762,0.14381052774185896,False,10.649029065795553
SHP1166,2026-03-10,West,Road,433.1570210345272,241.4114525625879,18.02511630557986,21.354416027453535,3.0603837514526893,2541.678241255057,610.0027779012137,0.12215687858658619,False,11.304989668283412
SHP1167,2026-03-03,South,Road,136.16109012385016,328.234706901088,11.250378518990514,12.913480750240367,1.8450832392125793,1733.3153145471958,415.995675491327,0.02138852483933259,False,25.417988631374875
SHP1168,2026-03-01,North,Sea,371.6177132494252,326.46269652226897,22.923684469591667,22.732635801019406,0.4680997210053377,2208.4455599661824,198.7601003969564,0.06394082184659478,True,14.360969813611728
SHP1169,2026-02-19,North,Road,227.5637874820153,299.3685164816425,12.308450226273248,13.41061986329715,1.6774571981832525,1759.7728994147203,422.34549585953283,0.15,False,22.32324229105689
SHP1170,2026-03-19,East,Sea,422.21470536788416,380.05500542388734,26.297882902640406,28.82872188701728,0.8909893077481321,3251.824337167218,292.6641903450496,0.080487948458044,False,13.183206904328326
SHP1171,2026-03-16,East,Road,812.5453569582819,575.2791786953346,27.793253458772433,30.017852542343004,2.2240528284045835,3349.494474637464,803.8786739129913,0.09964558927491951,False,19.16456808107273
SHP1172,2026-01-09,North,Sea,885.3743077285786,503.8379932798207,41.93581086595859,46.25321169803982,3.6916968308560643,3913.1872710467082,352.18685439420375,0.02157069287655229,False,10.89303801364291
SHP1173,2026-02-03,South,Road,411.9447478647624,132.06657048997218,15.57960436426268,17.001599742551274,2.054714883622636,2071.6445288376226,497.1946869210294,0.02526663220200377,False,7.767890815558875
SHP1174,2026-03-17,North,Sea,239.570544869896,73.35739927679616,21.669823074485414,21.458126864165955,0.41218614665785136,2618.4984562925792,235.66486106633212,0.06609208101873185,True,3.418630141445361
SHP1175,2026-02-04,East,Road,227.9337423547085,499.63406035690105,11.491854845663724,13.420452844864972,1.063010151801294,1394.8345001430546,334.7602800343331,0.14191492431230476,False,37.22929964677567
SHP1176,2026-01-01,North,Sea,731.7507096357187,140.9234331910143,37.7664389407807,40.31994230787041,3.6331643363309354,2980.553069746163,268.2497762771547,0.15,False,3.4951298321551962
SHP1177,2026-02-09,East,Road,415.5656550488671,264.1135248164307,16.69226823133661,17.37339937512013,1.0133021581077393,2020.1934386376797,484.8464252730431,0.10053819788072549,False,15.202178866310927
SHP1178,2026-03-05,South,Rail,483.79110607673954,157.0301516550132,15.283838502180988,15.390390928404523,0.07933049736575004,1709.8873992367335,273.58198387787735,0.15,False,10.203129497198033
SHP1179,2026-01-22,West,Sea,410.355121068213,110.9312632314887,28.014553510432286,29.101061219348946,0.9974096274446178,2399.019772894629,215.9117795605166,0.025589133186586444,False,3.8119318878217348
SHP1180,2026-03-01,North,Road,604.3304893526703,402.5440373796224,19.64562224587953,25.18460748039249,5.682259862525886,3418.6990021057295,820.487760505375,0.15,False,15.983732829388888
SHP1181,2026-03-05,South,Rail,457.8250075076396,304.5227836618843,13.24754922345786,13.564205048334598,0.0,2154.8928484790695,344.78285575665114,0.014039621562176275,False,33.45164612650338
SHP1182,2026-03-13,North,Rail,667.8016652928433,217.65674977983514,18.04152926825467,19.58503460848557,0.9892207355766502,2057.464531447449,329.19432503159186,0.018931426553787954,False,11.113421759567961
SHP1183,2026-01-11,West,Road,672.6364930226234,71.8748735146865,23.859314892527834,28.961578967525973,4.514554038630673,2873.1646712324105,689.5595210957785,0.10025601725483307,False,2.4817318694978034
SHP1184,2026-01-14,West,Rail,271.1590553021524,221.3102478445027,9.706949351285106,8.918306304350844,0.0,1939.4771721252855,310.3163475400457,0.056327861064817644,True,24.81527773233526
SHP1185,2026-03-01,North,Rail,550.9868570606468,370.7367355264979,13.219356137915442,12.992032059572404,0.0,2837.196811479577,453.9514898367323,0.03839755955955022,True,28.53570048369321
SHP1186,2026-01-30,East,Sea,861.2114551988967,132.50211892354628,39.97146734487472,45.45109643522235,4.523818800846082,3287.9708400567206,295.91737560510484,0.09382008069344745,False,2.9152678222491395
SHP1187,2026-02-04,West,Road,600.0754545475313,330.5797581442326,21.76366092963334,27.68859625685446,5.209217577162023,2896.2572364759912,695.1017367542379,0.11984273034058915,False,11.93920251780174
SHP1188,2026-03-26,South,Road,565.7633332490446,296.3613784940055,21.827050209041694,23.386257447837785,2.6574947999809417,3571.932230355724,857.2637352853737,0.1221060145925989,False,12.67245856482291
SHP1189,2026-02-06,South,Sea,303.2607118360737,411.00703238703653,22.521103610374826,22.87811815743928,0.0758306267826887,2522.610460028896,227.03494140260062,0.019247390878504998,False,17.965071670608072
SHP1190,2026-01-05,North,Sea,306.24628936442434,319.18446716498,22.676484614099056,21.09390441459921,0.0,2208.6155262728653,198.77539736455788,0.08617458286467974,True,15.131597303724893
SHP1191,2026-03-24,North,Road,461.44509290349384,175.00456906318095,19.59812031659635,24.614337455104828,4.978669216860179,1710.0863623006476,410.4207269521554,0.15,False,7.109863078069011
SHP1192,2026-03-19,West,Rail,325.9489289322737,577.1569996336981,10.282654122770472,13.018001105766622,1.2171333695993685,2266.9745232339455,362.7159237174313,0.15,False,44.33530116832093
SHP1193,2026-01-26,West,Road,766.3134477840514,273.9125061667687,24.09863856528146,27.23717481134548,3.896850419879213,3213.852111742825,771.324506818278,0.04119665215082236,False,10.056568203713702
SHP1194,2026-03-03,East,Road,423.3076337777345,294.41269374617445,17.647417704946204,18.43476575183855,1.454806483285612,2781.1709420778957,667.481026098695,0.09280103378510818,False,15.97051450012658
SHP1195,2026-01-04,South,Road,315.89421928853903,178.87775194741937,15.720192034053271,16.379016141087195,0.04760028177563491,2162.3824472001484,518.9717873280356,0.08879315083287792,False,10.921153652123206
SHP1196,2026-03-30,South,Road,776.3292167381801,234.20452260516956,24.161757316883026,24.906587820712357,1.9790717159970477,2855.0935416694174,685.2224500006602,0.05705398282500694,False,9.403316274837323
SHP1197,2026-02-11,East,Rail,247.57257061304594,183.71001469025293,11.142648679738754,11.134608370566523,0.4981637147358007,1974.1309818828336,315.8609571012534,0.15,True,16.499009985468025
SHP1198,2026-03-30,West,Road,458.9970354364019,271.74922307894775,15.176445414162785,19.446075194588293,3.7924768703601046,2744.121334508873,658.5891202821296,0.05353039041170186,False,13.974502328087967
SHP1199,2026-01-18,West,Sea,338.2151030297167,766.1972660590334,23.37932387487803,22.871895196726506,0.0,3415.809725880214,307.42287532921927,0.026241469302867974,True,33.499509309079635
SHP1200,2026-02-09,West,Sea,1399.0803509621169,140.5346912894224,57.865471422631515,63.83237223278373,6.155676799921001,3941.05659261256,354.69509333513037,0.016224967899362456,False,2.201621001596507
SHP1201,2026-03-13,East,Rail,459.38604692009153,123.04390355642352,13.773720739259685,15.72798551933335,1.3589162118216365,2551.0377972899455,408.1660475663913,0.12378043624130508,False,7.823246238698145
SHP1202,2026-02-08,North,Road,282.50796770655154,671.2513655241972,14.556363726460676,19.885632313174693,4.992031719884769,2315.072884782936,555.6174923479047,0.029837001605791797,False,33.75559574635591
SHP1203,2026-01-14,North,Road,474.46730236697323,266.36617970999987,19.020982466941845,22.12471834240626,2.890281158428097,2665.457471895571,639.709793254937,0.0756254485401775,False,12.039302629198133
SHP1204,2026-02-01,West,Air,421.91970811851195,206.85333048341968,5.500325013044743,5.229027189628712,0.0,8263.653886629636,991.6384663955563,0.15,True,39.558664161030556
SHP1205,2026-02-20,East,Rail,307.86986379428225,529.5076317524671,12.402190412364654,13.232589756967997,0.5343504523881792,1744.4807348778522,279.11691758045635,0.032745269464206916,False,40.01541961758769
SHP1206,2026-02-07,North,Road,763.8500591840765,214.2002774172563,23.358263821326723,26.30414369956819,3.0448660223212736,3150.4708900073683,756.1130136017683,0.15,False,8.143214235131046
SHP1207,2026-01-23,North,Sea,640.7500771330455,815.9110506375386,33.37550637477242,37.02932046570728,3.2875696029942283,2869.9831149805937,258.2984803482534,0.10862200129985464,False,22.034189133801437
SHP1208,2026-03-04,East,Air,537.6049003585697,433.91958513997025,6.866114981119701,8.216244080358942,1.7476747193336246,9479.334761536784,1137.520171384414,0.06264730477875519,False,52.81240198027486
SHP1209,2026-01-15,North,Sea,295.9462963126339,228.5257111663318,23.03668931293193,23.579424365329793,0.6887902319014954,2780.8730386555053,250.27857347899547,0.04207584274163521,False,9.69174258139849
SHP1210,2026-01-25,North,Rail,1101.122257725017,978.9881294674076,25.916567162432678,27.696635082520114,2.572034154129046,3863.430773529476,618.1489237647162,0.0707814909316368,False,35.34682558190132
SHP1211,2026-01-17,South,Rail,560.8609851684449,214.18856937945733,17.06653214275704,18.87294760949091,1.83442155473886,1487.6822229385757,238.02915567017212,0.005417945921624343,False,11.348972816082277
SHP1212,2026-03-07,East,Road,336.5632172308987,449.50746207364085,16.46926544107433,15.86395129125183,0.04348654108057648,2084.9819598219237,500.3956703572617,0.03426469321652291,True,28.335151427344684
SHP1213,2026-03-19,East,Sea,800.3182294267672,352.3450387533262,36.1500151352935,38.83795244541092,3.579174470247012,3383.5500371710973,304.51950334539873,0.031155837833772276,False,9.072183690645597
SHP1214,2026-02-22,North,Sea,494.2369302555642,611.5261446556423,30.43579294843346,31.328617498923638,0.6858956322058662,3063.3979450157008,275.7058150514131,0.15,False,19.519729674526893
SHP1215,2026-02-20,East,Road,750.0646052076547,705.4466569795592,23.822840255408853,30.552880458409017,6.559848382314036,3854.655237615266,925.1172570276638,0.12151654146287785,False,23.089366580014236
SHP1216,2026-02-08,North,Road,573.4047918601844,304.1747226876294,21.056521083642117,25.955783865555844,4.272963793954868,2703.8252238917385,648.9180537340172,0.15,False,11.718957295344063
SHP1217,2026-02-20,South,Road,1282.424157563635,197.47661481084637,36.753866257616664,41.33556253956109,4.926596737604507,4249.6922703114515,1019.9261448747483,0.02148093358703288,False,4.777402378928486
SHP1218,2026-03-11,East,Air,257.16320917202705,384.9004304442312,3.94853619634657,4.274978473815975,0.0,6129.547491024197,735.5456989229036,0.045312723038040445,False,90.03564177029818
SHP1219,2026-01-06,East,Sea,346.4529065488646,205.87239737322244,23.575324126738963,24.87101007908846,0.8550478945305677,1957.6593107387773,176.18933796648994,0.15,False,8.277604999497784
SHP1220,2026-03-08,West,Road,1731.3947318000394,904.4825264085174,44.32446514411664,52.86904073939641,8.1887565490145,7607.175497687145,1825.7221194449148,0.08240779312374491,False,17.10798065860356
SHP1221,2026-01-07,East,Rail,441.35497999499836,322.1748569288962,13.684131774559747,13.905383313211665,0.8817744848936311,2607.9006198894554,417.26409918231286,0.15,False,23.169074139998294
SHP1222,2026-02-20,East,Road,242.41582701706307,244.46524382816906,15.732253620526318,15.85174440634327,0.0,1566.9290685307672,376.06297644738413,0.021791042718002623,False,15.421977390093629
SHP1223,2026-03-13,North,Sea,622.3074788264402,330.8199164387242,32.0189822007341,33.42425043351393,1.1139559959360992,2502.2994736027417,225.20695262424675,0.029141376881397858,False,9.89760165592275
SHP1224,2026-02-11,South,Air,801.0724242009719,142.46274696990088,5.973867757309937,7.144489809108697,1.1648792782724064,12194.92585855837,1463.3911030270044,0.15,False,19.940226772844074
SHP1225,2026-03-05,North,Air,437.98062445402377,175.14466311642437,6.187537269565925,4.518355142869057,0.0,7804.049649848112,936.4859579817734,0.05650384961051861,True,38.76292535190391
SHP1226,2026-01-15,North,Road,151.99376781653336,578.3780087968616,10.323957398219804,11.78092042258195,1.3285713251833604,2301.47341986786,552.3536207682863,0.07113568944651288,False,49.094466989880765
SHP1227,2026-01-29,West,Road,278.2473710277002,208.24351634521915,13.922003375636239,19.11207715728212,3.420048950128086,1962.2191561662662,470.93259747990385,0.08969548470538807,False,10.895912287894559
SHP1228,2026-02-02,South,Road,184.56778750464716,168.0394812989198,12.82610615318036,12.538074738174775,0.0,1270.7948125259768,304.9907550062344,0.12438185167145532,True,13.40233527140245
SHP1229,2026-01-27,West,Road,1191.5698201002385,401.48051989461754,33.02493876682929,36.990228878167144,4.547751789622113,5490.796007966546,1317.791041911971,0.0400948701429378,False,10.853691152248713
SHP1230,2026-02-05,East,Sea,176.36236082634622,573.717597632068,18.99925954514338,19.2979383929125,0.0,2428.8224082586844,218.5940167432816,0.03963042245752118,False,29.729476068945047
SHP1231,2026-01-29,West,Air,337.87014360627415,443.8223283026726,5.114551741227866,5.364454309601124,0.0,7254.6033662394975,870.5524039487397,0.15,False,82.73391899495425
SHP1232,2026-02-07,South,Sea,612.6506047966424,516.8880054701214,30.927967028878154,33.06414569037135,1.1819905291600605,2649.712927518607,238.47416347667462,0.15,False,15.632885552541131
SHP1233,2026-02-26,East,Sea,224.19394664314882,197.110148374206,20.991972686205486,21.404094776289725,1.4184166148113473,2300.2946230747107,207.02651607672396,0.09119011403143566,False,9.208992505142229
SHP1234,2026-01-27,South,Rail,573.4868926527637,136.72944692430286,19.13295409784512,20.03667372812737,0.31861542822225486,2579.162632940774,412.66602127052386,0.11230365491374283,False,6.823959344727106
SHP1235,2026-02-24,North,Air,316.3672330184872,682.4801951722999,5.730480481975678,6.202818130976849,0.0,6082.862259437917,729.94347113255,0.07055186368314022,False,110.02743926409781
SHP1236,2026-02-02,East,Sea,551.1436871462929,250.2664345676111,31.093557164018712,32.05013508534772,1.070295150881445,3448.071624708805,310.3264462237924,0.040884778271709755,False,7.8085921916137195
SHP1237,2026-03-09,South,Air,396.4389948735106,260.35389521422013,6.69364998858929,6.964599842926642,0.0,8020.639423001684,962.476730760202,0.12003122022843733,False,37.382462896075744
SHP1238,2026-03-27,North,Road,427.11120600504637,620.4883181874894,15.974953529249094,19.19267310324209,2.3941535887143086,2499.2155350926855,599.8117284222445,0.04445567103343864,False,32.3294371164314
SHP1239,2026-03-07,East,Road,790.5086089931377,405.8268152485119,27.11194694377923,30.81768107627576,3.007881828473769,3074.474468049875,737.87387233197,0.0751842636033202,False,13.168635701176353
SHP1240,2026-01-10,North,Road,238.29933062850102,384.0367590292452,13.807363943801134,15.425909375995914,2.5329608818537626,2063.4751817950028,495.23404363080067,0.04970278166596913,False,24.89556691074826
SHP1241,2026-01-05,West,Sea,549.8498918733353,983.139762600864,32.74103739994866,37.001897349502705,3.6047334001496525,3259.3941968064496,293.3454777125805,0.09914122368241801,False,26.569982433997456
SHP1242,2026-03-15,West,Rail,700.7626272254922,209.7811770280028,18.461499082198344,18.40974819817233,0.0,2889.0676878762447,462.2508300601992,0.032470094524268626,True,11.39511386955468
SHP1243,2026-02-07,West,Road,225.32123315490148,497.8565933751907,15.47586666446317,15.534165942875584,0.0,2057.072186919644,493.69732486071456,0.15,False,32.04913576988805
SHP1244,2026-01-13,South,Rail,185.26473907820338,308.38753380006443,10.898636394263619,11.496602428051302,0.5394084409863287,2108.2271495793098,337.31634393268956,0.05989657922488093,False,26.824232266013635
SHP1245,2026-01-31,North,Rail,400.6798127104225,346.445581162851,14.548735606848695,14.428541215810087,0.0,2923.570800611743,467.7713280978789,0.1172372420563979,True,24.011130160770026
SHP1246,2026-02-16,West,Road,131.02506276509817,692.7419993266817,11.61051815282999,14.90670865986154,2.342824509345899,2107.4067276004957,505.77761462411894,0.09686011189906388,False,46.47182789531463
SHP1247,2026-03-29,South,Road,531.701322761598,395.1674764121842,19.37887654917729,20.22314815122325,0.9112459699253304,2336.9708814168152,560.8730115400357,0.026816855627844128,False,19.5403541257389
SHP1248,2026-02-21,West,Rail,648.8741031739581,401.8435539029442,19.838348956967884,22.043900897331238,3.101188843069889,3381.816804669857,541.0906887471772,0.0764651211134381,False,18.229239723700342
SHP1249,2026-02-25,West,Road,205.57157591073076,539.0881146271568,13.051173008624547,15.302366899605142,2.5660177757563787,2643.4405842392835,634.425740217428,0.0757557520747919,False,35.22906738310315
SHP1250,2026-01-15,West,Air,714.253046981588,244.5148391153081,4.113079907583087,5.918869154532139,1.6628334735006716,12602.738005522144,1512.3285606626573,0.12045973043408696,False,41.31107357358636
SHP1251,2026-01-29,South,Road,850.8411336912922,188.3750049009312,24.985233197853518,30.49421747478321,4.5256124494920495,3055.6905479099073,733.3657314983777,0.06279864817672114,False,6.177400848429884
SHP1252,2026-01-08,South,Sea,562.2176571464496,168.23384452965368,30.946286883195253,33.37637736060134,1.9476147294470225,2647.781284806383,238.30031563257447,0.09044685679785047,False,5.04050642500953
SHP1253,2026-01-05,West,Rail,880.6873739033952,101.34229799116373,22.984496487133125,23.822846527824346,1.518778263688854,2096.896770979226,335.50348335667616,0.010755369063815032,False,4.253996174336223
SHP1254,2026-01-29,South,Rail,388.6693027176012,926.0367507254987,13.598808408185603,16.00528724117072,0.41832689964200354,3019.0586286876237,483.0493805900198,0.15,False,57.85817753669774
SHP1255,2026-02-16,North,Sea,342.15733811383575,162.91610887705855,25.755181763809762,26.129797051387012,0.16279503879486512,2035.9312399577498,183.23381159619748,0.14890291317200297,False,6.234878462954257
SHP1256,2026-03-09,South,Road,433.18598575001204,264.62414726657505,15.283385799612235,19.058398585510275,2.7547001954988284,3189.017117678104,765.3641082427449,0.15,False,13.884909903593032
SHP1257,2026-03-17,West,Road,256.6332028953234,256.6601111966291,14.11883058412543,15.57832604637495,1.580867009111305,1537.0590955057683,368.89418292138436,0.14226241827968972,False,16.475461511883907
SHP1258,2026-02-14,East,Road,334.754251518112,353.9209856335664,13.392471836162747,13.819159231927106,0.0,1462.1632912448063,350.9191898987535,0.029307832530802127,False,25.61089134973456
SHP1259,2026-01-02,East,Air,457.3237535393973,304.5227836618843,6.910352075953989,7.581926879568713,0.0,8307.814977856311,996.9377973427573,0.12987860542838445,False,61.73728811309912
SHP1260,2026-01-27,North,Rail,500.74576172762727,479.74773736523264,15.591117937717366,18.426551448788548,1.8608777416677764,1779.4230839589795,284.70769343343676,0.08748113269217223,False,26.03567676233708
SHP1261,2026-02-05,East,Rail,588.4561520137966,216.87201974286992,17.802734730316153,19.535161979856277,0.8865326052375457,2859.024061299344,457.44384980789505,0.06911586982084318,False,11.1016238292008
SHP1262,2026-02-05,West,Road,130.54225306786935,272.62113772054374,10.28297071953956,14.768363605773244,3.787635286175302,642.9656215316286,154.31174916759085,0.013200949624527844,False,18.4598067191392
SHP1263,2026-01-26,North,Road,1714.1701817823673,349.1211416675082,45.84723670512196,52.891278144803806,7.29611082463713,6179.7986816831735,1483.1516836039616,0.040700201432052135,False,6.600731801407731
SHP1264,2026-02-12,South,Road,272.128202880623,260.6607831532277,15.519407156883602,15.943520127924204,0.8815098046054488,1038.0524896944476,249.1325975266674,0.041570898745028485,False,16.349010824572836
SHP1265,2026-01-27,West,Road,647.3918568408277,723.4562445781584,22.787583514464842,30.307397391411413,7.253727868687215,3257.849114824445,781.8837875578669,0.15,False,23.870615983118803
SHP1266,2026-03-10,East,Rail,537.8990476485626,391.51985267366587,16.22456198828319,20.036710176332996,3.065645730176951,3291.228985977933,526.5966377564692,0.15,False,19.5401265591056
SHP1267,2026-01-20,East,Road,322.8984267547937,447.72660181722426,16.022879299745696,16.625253666143536,0.7805509270191235,2368.4451635365763,568.4268392487783,0.059986395698121246,False,26.93051250875024
SHP1268,2026-01-11,East,Road,617.0496663327718,430.3439177651015,20.606930300347926,24.40866517888452,2.9495973059650815,2692.5690483801022,646.2165716112245,0.0671744272988416,False,17.630784584541065
SHP1269,2026-03-15,South,Sea,275.6513733167638,569.8713431713417,23.240772206973723,25.24786854988037,0.8450029465177034,2515.84939298718,226.4264453688462,0.030423857462136474,False,22.571067416858913
SHP1270,2026-02-07,South,Road,457.34115427676716,330.1548732633946,20.10731778728802,21.375932725294774,2.001671673265486,2514.488075935178,603.4771382244427,0.038446669914095365,False,15.445168054478042
SHP1271,2026-01-06,West,Road,1192.3881007714092,146.4585463904482,34.72615143804605,40.71926416831822,6.662649293309188,4680.920001923198,1123.4208004615673,0.04700495078185898,False,3.5967876478573704
SHP1272,2026-03-13,West,Air,362.768799027133,372.34780362825046,4.922109342052519,4.809809294928249,0.0,6595.640708831663,791.4768850597995,0.0658673769262165,True,77.41425507678159
SHP1273,2026-01-23,West,Road,482.06968064703506,208.87870161088924,19.076819127540954,19.32290926209231,0.0,2724.4272252615365,653.8625340627688,0.04793706373031837,False,10.809899212261351
SHP1274,2026-02-16,West,Rail,250.16508116397142,223.46634588895955,9.596686168652738,9.66565042239209,0.4886178647529933,804.3990548275985,128.70384877241577,0.062219715861125055,False,23.11963873339165
SHP1275,2026-03-31,South,Sea,655.1033219516443,412.60891624954286,34.7588471843997,37.0511601649865,1.210550837493086,2605.0452192588664,234.45406973329796,0.04172733655512397,False,11.136194235544075
SHP1276,2026-02-15,South,Sea,300.7151099995119,304.5227836618843,23.538071282919795,23.877324772134557,0.0,2372.7870680070496,213.55083612063444,0.00904822066589275,False,24.732704459278846
SHP1277,2026-01-12,West,Road,543.4952091366679,302.3844942023451,17.679037249575316,23.33859066862702,5.627995780459114,2999.1601935182503,719.79844644438,0.02339671893297012,False,12.956416199064945
SHP1278,2026-03-31,East,Sea,769.6899624908051,354.198736068138,36.25867071514282,36.71121405015049,1.6012709541024872,2972.686336895709,267.5417703206138,0.054031573753951165,False,9.648243601649181
SHP1279,2026-01-13,East,Road,405.1623973559345,762.207035984228,16.701116602156116,16.859483853979043,1.2110199049649326,2132.5104502991635,511.8025080717992,0.1422942554610594,False,45.209393275959506
SHP1280,2026-03-03,West,Road,622.3463048481362,341.1813822820859,21.204516321100513,27.58485814995416,6.155534428628203,2581.1113461562218,619.4667230774932,0.02050227936125827,False,12.368429825790235
SHP1281,2026-03-23,West,Road,560.1806416274949,1250.0336035802604,18.819057711403577,18.455158892021494,1.3421776815417843,3670.4980277728673,880.9195266654881,0.10582506121956048,True,67.7335595371478
SHP1282,2026-03-30,South,Sea,784.8407017458568,407.9033687677591,38.593046404780644,41.351831464535735,1.9486751320398294,2994.5604570518026,269.51044113466224,0.041726312130132566,False,9.864215303682165
SHP1283,2026-03-01,South,Road,624.0628697326,113.47476557471015,21.903078116824446,23.523291116792315,1.7467360754657246,2563.0037469160297,615.1208992598471,0.014537952282615079,False,4.823932374569184
SHP1284,2026-02-12,North,Road,877.1331281474003,452.29647891415294,26.64048387802995,34.56264256787291,5.327684314167176,3626.1878871094596,870.2850929062703,0.13853746621604218,False,13.086281757129793
SHP1285,2026-03-17,East,Rail,403.13768816884186,368.5723805282238,13.022826348334362,15.677465298711192,0.808305949883942,2631.324920959807,421.0119873535691,0.0948265086233857,False,23.509692000946306
SHP1286,2026-03-09,North,Road,220.82897500964046,607.5071925575435,14.459052197734053,14.31389294233604,0.0,1839.354260596799,441.44502254323174,0.08298511056412922,True,42.4417868014596
SHP1287,2026-01-05,South,Road,175.1480082767996,432.7887541264427,14.235405374805946,14.762565280493003,0.6122295077121098,1738.8013425179845,417.3123222043163,0.024393930359733404,False,29.316636092937195
SHP1288,2026-02-06,South,Road,185.63985982463174,276.9533855488344,11.887223299063983,12.683688510265608,0.0,2585.139338201769,620.4334411684246,0.08201600220422967,False,21.83539790690072
SHP1289,2026-03-13,South,Road,393.7812213525438,152.41940583795272,16.069175144258878,18.475610076541123,1.0438968443478158,1573.575329393389,377.65807905441335,0.03410696639426634,False,8.249763077186982
SHP1290,2026-01-31,East,Road,508.7946363396328,266.4101952768513,19.789337455570077,20.405049145351057,1.9261349357297934,1824.1791641089021,437.8029993861365,0.15,False,13.05609182213356
SHP1291,2026-01-09,North,Road,313.6833562960317,187.20677416823352,14.705434667137611,15.326409023486729,2.0500747286328664,2297.915150516905,551.4996361240572,0.01577893658122691,False,12.21465340520087
SHP1292,2026-02-20,North,Rail,118.77425844350432,217.17687259113168,8.592255330904198,8.094627486460693,0.0,1413.3639211572463,226.1382273851594,0.0789408555901032,True,26.829755038683125
SHP1293,2026-01-29,West,Road,316.85354734348965,413.1117437855472,16.08869935172564,20.610770171592286,4.055880753327555,2036.3605078619346,488.7265218868643,0.04137607955283118,False,20.043488930604685
SHP1294,2026-03-19,South,Road,361.6701212950219,748.7816937335175,13.843566888637536,15.737447424114976,1.4963816630713618,2257.2221126139857,541.7333070273565,0.121279542216641,False,47.57961526760282
SHP1295,2026-02-09,North,Sea,460.045973410975,371.32190000136666,29.55839945891617,32.88772735985445,2.4735107369511953,2481.565022642525,223.34085203782723,0.04346812109373017,False,11.290591652575959
SHP1296,2026-02-10,South,Road,940.1651472276299,154.82018022669882,28.27399052977083,31.711616088361783,4.3973835812831945,4429.4620872332835,1063.070900935988,0.0911750742750625,False,4.882128359378004
SHP1297,2026-03-27,East,Rail,155.98610424700354,381.66049905982374,8.942319212834539,8.242671812656742,1.1532676901973034,2242.080364465067,358.7328583144107,0.08163942374997205,True,46.30300802147412
